version,book,chapter,verse,issue_type,verse_text,confidence
telugu_irv,Exodus,7,34,structural:missing_verse,,high
telugu_irv,Exodus,17,17,structural:missing_verse,,high
telugu_irv,Exodus,17,18,structural:missing_verse,,high
telugu_irv,Exodus,17,19,structural:missing_verse,,high
telugu_irv,Exodus,17,20,structural:missing_verse,,high
telugu_irv,Exodus,17,21,structural:missing_verse,,high
telugu_irv,Exodus,17,22,structural:missing_verse,,high
telugu_irv,Exodus,17,23,structural:missing_verse,,high
telugu_irv,Exodus,17,24,structural:missing_verse,,high
telugu_irv,Exodus,17,25,structural:missing_verse,,high
telugu_irv,Exodus,17,26,structural:missing_verse,,high
telugu_irv,Exodus,17,27,structural:missing_verse,,high
telugu_irv,Exodus,19,26,structural:missing_verse,,high
telugu_irv,Exodus,19,27,structural:missing_verse,,high
telugu_irv,Exodus,19,28,structural:missing_verse,,high
telugu_irv,Exodus,19,29,structural:missing_verse,,high
telugu_irv,Exodus,19,30,structural:missing_verse,,high
telugu_irv,Exodus,19,31,structural:missing_verse,,high
telugu_irv,Exodus,19,32,structural:missing_verse,,high
telugu_irv,Exodus,19,33,structural:missing_verse,,high
telugu_irv,Exodus,19,34,structural:missing_verse,,high
telugu_irv,Exodus,19,35,structural:missing_verse,,high
telugu_irv,Exodus,19,36,structural:missing_verse,,high
telugu_irv,Exodus,19,37,structural:missing_verse,,high
telugu_irv,Exodus,19,38,structural:missing_verse,,high
telugu_irv,Leviticus,17,17,structural:missing_verse,,high
telugu_irv,Leviticus,17,18,structural:missing_verse,,high
telugu_irv,Leviticus,17,19,structural:missing_verse,,high
telugu_irv,Leviticus,17,20,structural:missing_verse,,high
telugu_irv,Leviticus,17,21,structural:missing_verse,,high
telugu_irv,Leviticus,17,22,structural:missing_verse,,high
telugu_irv,Leviticus,17,23,structural:missing_verse,,high
telugu_irv,Leviticus,17,24,structural:missing_verse,,high
telugu_irv,Leviticus,17,25,structural:missing_verse,,high
telugu_irv,Leviticus,17,26,structural:missing_verse,,high
telugu_irv,Leviticus,17,27,structural:missing_verse,,high
telugu_irv,Leviticus,22,18,merged_word,స్వేచ్ఛార్పణగానివ్వండి,medium
telugu_irv,Leviticus,27,13,merged_word,విడిపించుకోవాలనుకుంటే,medium
telugu_irv,Leviticus,27,15,merged_word,విడిపించుకోవాలనుకుంటే,medium
telugu_irv,Leviticus,27,19,merged_word,విడిపించుకోవాలనుకుంటే,medium
telugu_irv,Numbers,6,9,merged_word,కత్తిరించుకోవాలన్నమాట,medium
telugu_irv,Numbers,15,3,merged_word,అర్పించాలనుకున్నారనుకోండి,medium
telugu_irv,Numbers,20,17,merged_word,ద్రాక్షతోటల్లోనుంచైనా,medium
telugu_irv,Deuteronomy,5,33,merged_word,దీర్ఘాయుష్మంతులయ్యేలా,medium
telugu_irv,Deuteronomy,12,11,merged_word,ఆజ్ఞాపించేవాటన్నిటిననీ,medium
telugu_irv,Deuteronomy,18,12,merged_word,వెళ్లగొట్టేస్తున్నాడు,medium
telugu_irv,Deuteronomy,22,7,merged_word,దీర్ఘాయుష్మంతులయ్యేలా,medium
telugu_irv,Deuteronomy,32,47,merged_word,దీర్ఘాయుష్మంతులవుతారు,medium
telugu_irv,Joshua,8,29,merged_word,పొద్దుగుంకుతున్నప్పుడు,medium
telugu_irv,Judges,3,24,merged_word,చేస్తున్నాడనుకున్నారు,medium
telugu_irv,Judges,9,8,merged_word,అభిషేకించుకోవాలనుకుని,medium
telugu_irv,Ruth,3,2,merged_word,తూర్పారబట్టబోతున్నాడు,medium
telugu_irv,1 Samuel,25,21,merged_word,ఆస్తిపాస్తులన్నింటిలో,medium
telugu_irv,2 Samuel,19,19,merged_word,విడిచివెళ్తున్నప్పుడు,medium
telugu_irv,1 Chronicles,13,2,merged_word,నివాసప్రదేశాలన్నిట్లో,medium
telugu_irv,2 Chronicles,28,10,merged_word,చేసుకోవాలనుకుంటున్నారు,medium
telugu_irv,2 Chronicles,33,3,merged_word,ఆకాశనక్షత్రాలన్నిటిని,medium
telugu_irv,2 Chronicles,34,33,merged_word,ప్రాంతాలన్నిటిలోనుంచి,medium
telugu_irv,Esther,4,13,merged_word,తప్పించుకుంటావనుకోవద్దు,medium
telugu_irv,Job,31,29,merged_word,అభినందించుకున్నట్టయితే,medium
telugu_irv,Psalms,89,7,merged_word,సంభ్రమాశ్చర్యాలుగొలిపే,medium
telugu_irv,Psalms,105,37,merged_word,తొట్రిల్లేవాడొక్కడైనా,medium
telugu_irv,Psalms,115,12,merged_word,వంశస్థులనాశీర్వదిస్తాడు,medium
telugu_irv,Psalms,119,70,merged_word,ధర్మశాస్త్రాన్నిబట్టి,medium
telugu_irv,Psalms,119,101,merged_word,దుష్టమార్గాలన్నిటిలోనుండి,medium
telugu_irv,Psalms,119,136,merged_word,కన్నీరుమున్నీరైపోతున్నాను,medium
telugu_irv,Isaiah,5,3,merged_word,విన్నవించుకుంటున్నాను,medium
telugu_irv,Isaiah,28,21,merged_word,రెచ్చగొట్టుకున్నట్టుగా,medium
telugu_irv,Isaiah,47,14,merged_word,రక్షించుకోలేకపోతున్నారు,medium
telugu_irv,Isaiah,63,7,merged_word,చేసినవాటన్నిటినిబట్టి,medium
telugu_irv,Jeremiah,11,12,merged_word,విన్నవించుకుంటారుగానీ,medium
telugu_irv,Jeremiah,25,23,merged_word,కత్తిరించుకున్నవాళ్ళు,medium
telugu_irv,Jeremiah,31,12,merged_word,ద్రాక్షామధురసాన్నిబట్టి,medium
telugu_irv,Jeremiah,35,7,merged_word,దీర్ఘాయుష్మంతులయ్యేలా,medium
telugu_irv,Ezekiel,23,23,merged_word,ప్రధానాధికారులనందరిని,medium
telugu_irv,Ezekiel,23,46,merged_word,కొల్లగొట్టుకుపోడానికీ,medium
telugu_irv,Ezekiel,44,22,merged_word,విడిచిపెట్టినవారినైనా,medium
telugu_irv,Daniel,7,19,merged_word,తెలుసుకోవాలనుకున్నాను,medium
telugu_irv,Joel,2,32,merged_word,తప్పించుకున్నవారుంటారు,medium
telugu_irv,Nahum,4,1,structural:missing_verse,,high
telugu_irv,Nahum,4,2,structural:missing_verse,,high
telugu_irv,Nahum,4,3,structural:missing_verse,,high
telugu_irv,Zechariah,8,15,merged_word,చేయనుద్దేశిస్తున్నాను,medium
telugu_irv,Malachi,1,4,merged_word,నిర్మించుకొన్నప్పటికీ,medium
telugu_irv,Malachi,3,16,merged_word,మాట్లాడుకుంటున్నప్పుడు,medium
telugu_irv,Luke,17,33,merged_word,రక్షించుకోవాలనుకునేవాడు,medium
telugu_irv,Acts,7,45,merged_word,స్వాధీనపర్చుకున్నప్పుడు,medium
telugu_irv,2 Corinthians,5,20,merged_word,బతిమాలుకొంటున్నట్టుంది,medium
telugu_irv,Galatians,3,2,merged_word,తెలుసుకోవాలనుకుంటున్న,medium
telugu_irv,Galatians,4,20,merged_word,మాట్లాడాలనుకుంటున్నాను,medium
telugu_irv,Ephesians,6,19,merged_word,మాట్లాడనారంభించినప్పుడు,medium
telugu_irv,Titus,4,1,structural:missing_verse,,high
telugu_irv,Titus,4,2,structural:missing_verse,,high
telugu_irv,Titus,4,3,structural:missing_verse,,high
telugu_irv,Titus,4,4,structural:missing_verse,,high
telugu_irv,Titus,4,5,structural:missing_verse,,high
telugu_irv,Titus,4,6,structural:missing_verse,,high
telugu_irv,Titus,4,7,structural:missing_verse,,high
telugu_irv,Titus,4,8,structural:missing_verse,,high
telugu_irv,Titus,4,9,structural:missing_verse,,high
telugu_irv,Titus,4,10,structural:missing_verse,,high
telugu_irv,Titus,4,11,structural:missing_verse,,high
telugu_irv,Titus,4,12,structural:missing_verse,,high
telugu_irv,Titus,4,13,structural:missing_verse,,high
telugu_irv,Titus,4,14,structural:missing_verse,,high
telugu_irv,Titus,4,15,structural:missing_verse,,high
telugu_irv,Titus,4,16,structural:missing_verse,,high
telugu_irv,Titus,4,17,structural:missing_verse,,high
telugu_irv,Titus,4,18,structural:missing_verse,,high
telugu_irv,1 Peter,1,7,merged_word,ప్రత్యక్షమయ్యేటప్పుడు,medium
telugu_irv,Revelation,3,16,merged_word,ఊసేద్దామనుకుంటున్నాను,medium
telugu_wbtc,Genesis,7,2,merged_word,జంతువులన్నింటిలోనుండి,medium
telugu_wbtc,Genesis,19,14,merged_word,చేస్తున్నాడనుకొన్నారు,medium
telugu_wbtc,Genesis,24,21,merged_word,తెలుసుకోవాలనుకొన్నాడు,medium
telugu_wbtc,Exodus,2,17,merged_word,వెళ్లగొట్టేస్తున్నారు,medium
telugu_wbtc,Exodus,3,23,structural:missing_verse,,high
telugu_wbtc,Exodus,3,24,structural:missing_verse,,high
telugu_wbtc,Exodus,3,25,structural:missing_verse,,high
telugu_wbtc,Exodus,3,26,structural:missing_verse,,high
telugu_wbtc,Exodus,3,27,structural:missing_verse,,high
telugu_wbtc,Exodus,5,24,structural:missing_verse,,high
telugu_wbtc,Exodus,5,25,structural:missing_verse,,high
telugu_wbtc,Exodus,5,26,structural:missing_verse,,high
telugu_wbtc,Exodus,5,27,structural:missing_verse,,high
telugu_wbtc,Exodus,5,28,structural:missing_verse,,high
telugu_wbtc,Exodus,5,29,structural:missing_verse,,high
telugu_wbtc,Exodus,5,30,structural:missing_verse,,high
telugu_wbtc,Exodus,7,26,structural:missing_verse,,high
telugu_wbtc,Exodus,7,27,structural:missing_verse,,high
telugu_wbtc,Exodus,7,28,structural:missing_verse,,high
telugu_wbtc,Exodus,7,29,structural:missing_verse,,high
telugu_wbtc,Exodus,7,30,structural:missing_verse,,high
telugu_wbtc,Exodus,7,31,structural:missing_verse,,high
telugu_wbtc,Exodus,7,32,structural:missing_verse,,high
telugu_wbtc,Exodus,7,33,structural:missing_verse,,high
telugu_wbtc,Exodus,7,34,structural:missing_verse,,high
telugu_wbtc,Exodus,12,19,merged_word,ఇశ్రాయేలీయులందరినుండి,medium
telugu_wbtc,Exodus,17,17,structural:missing_verse,,high
telugu_wbtc,Exodus,17,18,structural:missing_verse,,high
telugu_wbtc,Exodus,17,19,structural:missing_verse,,high
telugu_wbtc,Exodus,17,20,structural:missing_verse,,high
telugu_wbtc,Exodus,17,21,structural:missing_verse,,high
telugu_wbtc,Exodus,17,22,structural:missing_verse,,high
telugu_wbtc,Exodus,17,23,structural:missing_verse,,high
telugu_wbtc,Exodus,17,24,structural:missing_verse,,high
telugu_wbtc,Exodus,17,25,structural:missing_verse,,high
telugu_wbtc,Exodus,17,26,structural:missing_verse,,high
telugu_wbtc,Exodus,17,27,structural:missing_verse,,high
telugu_wbtc,Exodus,19,26,structural:missing_verse,,high
telugu_wbtc,Exodus,19,27,structural:missing_verse,,high
telugu_wbtc,Exodus,19,28,structural:missing_verse,,high
telugu_wbtc,Exodus,19,29,structural:missing_verse,,high
telugu_wbtc,Exodus,19,30,structural:missing_verse,,high
telugu_wbtc,Exodus,19,31,structural:missing_verse,,high
telugu_wbtc,Exodus,19,32,structural:missing_verse,,high
telugu_wbtc,Exodus,19,33,structural:missing_verse,,high
telugu_wbtc,Exodus,19,34,structural:missing_verse,,high
telugu_wbtc,Exodus,19,35,structural:missing_verse,,high
telugu_wbtc,Exodus,19,36,structural:missing_verse,,high
telugu_wbtc,Exodus,19,37,structural:missing_verse,,high
telugu_wbtc,Exodus,19,38,structural:missing_verse,,high
telugu_wbtc,Leviticus,15,31,merged_word,ప్రత్యేకించుకోవాల్సిందిగా,medium
telugu_wbtc,Leviticus,17,17,structural:missing_verse,,high
telugu_wbtc,Leviticus,17,18,structural:missing_verse,,high
telugu_wbtc,Leviticus,17,19,structural:missing_verse,,high
telugu_wbtc,Leviticus,17,20,structural:missing_verse,,high
telugu_wbtc,Leviticus,17,21,structural:missing_verse,,high
telugu_wbtc,Leviticus,17,22,structural:missing_verse,,high
telugu_wbtc,Leviticus,17,23,structural:missing_verse,,high
telugu_wbtc,Leviticus,17,24,structural:missing_verse,,high
telugu_wbtc,Leviticus,17,25,structural:missing_verse,,high
telugu_wbtc,Leviticus,17,26,structural:missing_verse,,high
telugu_wbtc,Leviticus,17,27,structural:missing_verse,,high
telugu_wbtc,Numbers,5,3,merged_word,వ్యాపింపజేయకుండునట్లు,medium
telugu_wbtc,Numbers,6,7,merged_word,ప్రత్యేకించుకొన్నట్టు,medium
telugu_wbtc,Numbers,9,10,merged_word,ఆచరించలేకపోతున్నారేమో,medium
telugu_wbtc,Deuteronomy,15,18,merged_word,వెళ్లిపోనిచ్చినప్పుడు,medium
telugu_wbtc,Deuteronomy,24,8,merged_word,ప్రబోధించేవాటన్నింటినీ,medium
telugu_wbtc,Joshua,8,33,merged_word,ఆశీర్వదించినప్పటిలానే,medium
telugu_wbtc,Judges,9,5,char:latin_in_telugu,అబీమెలెకు ఒఫ్రాలోని తన తండ్రి ఇంటికి వెళ్లాడు. అబీమెలెకు తన సోదరులను చంపివేసాడు.,low
telugu_wbtc,1 Samuel,7,3,merged_word,ఇశ్రాయేలీయులనుద్దేశించి,medium
telugu_wbtc,1 Samuel,18,25,merged_word,తీర్చుకున్నట్లవుతుందని,medium
telugu_wbtc,2 Samuel,8,16,merged_word,సర్వసైన్యాధ్యక్షుడయ్యాడు,medium
telugu_wbtc,2 Samuel,23,7,merged_word,గుచ్చివేసినట్లవుతుంది,medium
telugu_wbtc,1 Kings,9,1,merged_word,నిర్మించదలచుకొన్నవన్నీ,medium
telugu_wbtc,1 Kings,20,6,merged_word,వెదికించాలనుకుంటున్నాను,medium
telugu_wbtc,2 Kings,20,12,merged_word,వ్యాధిగ్రస్తుడైవున్నాడని,medium
telugu_wbtc,2 Chronicles,29,31,merged_word,సమర్పించాలనుకున్నవారు,medium
telugu_wbtc,2 Chronicles,31,16,merged_word,నిర్వర్తించవలిసినవారు,medium
telugu_wbtc,Esther,8,1,merged_word,స్థిరాస్తులున్నింటినీ,medium
telugu_wbtc,Esther,9,2,merged_word,సమకూర్చుకునేందుకుగాను,medium
telugu_wbtc,Job,3,4,merged_word,దేవుడులక్ష్యపెట్టకుండును,medium
telugu_wbtc,Job,9,24,merged_word,చేజిక్కించుకున్నప్పుడు,medium
telugu_wbtc,Psalms,3,1,structural:empty_verse,,high
telugu_wbtc,Psalms,3,2,structural:empty_verse,,high
telugu_wbtc,Psalms,3,3,structural:empty_verse,,high
telugu_wbtc,Psalms,3,4,structural:empty_verse,,high
telugu_wbtc,Psalms,3,5,structural:empty_verse,,high
telugu_wbtc,Psalms,3,6,structural:empty_verse,,high
telugu_wbtc,Psalms,3,7,structural:empty_verse,,high
telugu_wbtc,Psalms,3,8,structural:empty_verse,,high
telugu_wbtc,Psalms,9,1,merged_word,అద్భుతకార్యాలన్నింటిని,medium
telugu_wbtc,Psalms,69,2,merged_word,చుట్టూకొట్టుకొంటున్నాయి,medium
telugu_wbtc,Proverbs,3,4,merged_word,మంచివాడవనిపించుకొందువు,medium
telugu_wbtc,Isaiah,37,3,merged_word,జన్మించాల్సినప్పట్టకీ,medium
telugu_wbtc,Isaiah,50,11,merged_word,జీవించాలనుకొంటున్నారు,medium
telugu_wbtc,Jeremiah,8,10,merged_word,యజమానులకిచ్చివేస్తాను,medium
telugu_wbtc,Jeremiah,14,7,merged_word,కష్టాలనుభవిస్తున్నాము,medium
telugu_wbtc,Jeremiah,21,2,merged_word,తెలుసుకోవాలనుకుంటున్నాము,medium
telugu_wbtc,Jeremiah,29,15,merged_word,ప్రవక్తలనిచ్చియున్నాడు,medium
telugu_wbtc,Jeremiah,38,4,merged_word,అధైర్యపర్చుస్తున్నాడు,medium
telugu_wbtc,Jeremiah,44,27,merged_word,కనిపెట్టుకునివున్నాను,medium
telugu_wbtc,Jeremiah,49,24,merged_word,పారిపోవాలనుకుంటున్నారు,medium
telugu_wbtc,Jeremiah,50,28,merged_word,తప్పించుకొనిపోతున్నారు,medium
telugu_wbtc,Lamentations,2,22,merged_word,తప్పించుకున్నావాడుగాని,medium
telugu_wbtc,Lamentations,5,7,merged_word,కష్టాలనుభవిస్తున్నాము,medium
telugu_wbtc,Ezekiel,1,27,merged_word,ప్రజ్వరిల్లుతున్నట్లు,medium
telugu_wbtc,Ezekiel,3,19,merged_word,రక్షించుకున్నవాడివవుతావు,medium
telugu_wbtc,Ezekiel,20,5,merged_word,ప్రత్యక్షపరచుకొన్నాను,medium
telugu_wbtc,Ezekiel,25,2,merged_word,అమ్మెనీయులనుద్ధేశించి,medium
telugu_wbtc,Daniel,3,28,merged_word,చనిపోవటానికిష్టసించారు,medium
telugu_wbtc,Daniel,3,28,merged_word,చనిపోవటానికిష్టపడ్డారు,medium
telugu_wbtc,Daniel,10,12,merged_word,ప్రార్థింస్తూన్నందువల్లనే,medium
telugu_wbtc,Micah,6,10,merged_word,జనాన్నిమోసగిస్తున్నారా,medium
telugu_wbtc,Nahum,4,1,structural:missing_verse,,high
telugu_wbtc,Nahum,4,2,structural:missing_verse,,high
telugu_wbtc,Nahum,4,3,structural:missing_verse,,high
telugu_wbtc,Matthew,3,6,merged_word,బాప్తిస్మమునిచ్చేవాడు,medium
telugu_wbtc,Matthew,15,3,merged_word,ఎందుకుల్లంఘిస్తున్నారు,medium
telugu_wbtc,Matthew,20,28,merged_word,సేవచెయ్యటానికివచ్చాడు,medium
telugu_wbtc,Matthew,23,31,merged_word,చెప్పుకొంటున్నారన్నమాట,medium
telugu_wbtc,Matthew,26,15,merged_word,నాకేమివ్వాలనుకొన్నారు,medium
telugu_wbtc,Matthew,26,18,merged_word,చెయ్యాలనుకొంటున్నానని,medium
telugu_wbtc,Mark,5,12,char:latin_in_telugu,"ssఆ దయ్యాలు యేసుతో, “మమ్మల్ని ఆ పందుల్లోకి పంపండి. వాటిలో ప్రవేశించటానికి అనుమతి",low
telugu_wbtc,Mark,8,35,merged_word,కాపాడుకోవాలనుకొన్నవాడు,medium
telugu_wbtc,Luke,3,7,merged_word,పారిపోవాలనుకుంటున్నారు,medium
telugu_wbtc,Luke,6,8,merged_word,వాళ్ళేమాలోచిస్తున్నారో,medium
telugu_wbtc,Luke,9,24,merged_word,రక్షించుకోవాలనుకొన్నవాడు,medium
telugu_wbtc,Luke,11,48,merged_word,నిరూపించుకొంటున్నారన్న,medium
telugu_wbtc,Luke,21,8,char:latin_in_telugu,"Vఆయన, “జాగ్రత్త! మోసపోకండి. నా పేరిట అనేకులు వచ్చి, ‘నేనే ఆయన్ని అని, కాలం సమీపి",low
telugu_wbtc,Luke,22,6,merged_word,వాళ్ళకప్పగించాలనుకొని,medium
telugu_wbtc,John,1,25,merged_word,ప్రవక్తవుకానంటున్నావు,medium
telugu_wbtc,John,6,15,merged_word,చెయ్యాలనుకుంటున్నారని,medium
telugu_wbtc,John,8,55,merged_word,అబద్ధాలాడినట్లవుతుంది,medium
telugu_wbtc,John,11,13,merged_word,మాట్లాడుతున్నాడనుకున్నారు,medium
telugu_wbtc,Acts,4,9,merged_word,ప్రశ్నించాలనుకొంటున్నారా,medium
telugu_wbtc,Acts,4,9,merged_word,తెలుసుకోవాలనుకొంటున్నారా,medium
telugu_wbtc,Acts,12,9,merged_word,కలకంటున్నాననుకొన్నాడు,medium
telugu_wbtc,Acts,17,18,merged_word,ప్రబోధిస్తున్నట్లుంది,medium
telugu_wbtc,Acts,21,29,merged_word,పిలుచుకెళ్ళాడనుకున్నారు,medium
telugu_wbtc,Acts,22,30,merged_word,తెలుసుకోవాలనుకొన్నాడు,medium
telugu_wbtc,Acts,23,15,merged_word,తెలుసుకోవాలనుకొంటున్నాము,medium
telugu_wbtc,Romans,2,20,merged_word,సరిదిద్దగలననుకొంటున్నావు,medium
telugu_wbtc,Romans,2,20,merged_word,బోధించగలననుకొంటున్నావు,medium
telugu_wbtc,Romans,5,20,merged_word,ధర్మశాస్త్రాన్నిచ్చాడు,medium
telugu_wbtc,Romans,6,4,merged_word,బ్రతికింపబడినట్లుగానే,medium
telugu_wbtc,Romans,6,15,merged_word,దైవానుగ్రహంలోనున్నామని,medium
telugu_wbtc,Romans,15,23,merged_word,కలుసుకోవాలనుకొంటున్నాను,medium
telugu_wbtc,1 Corinthians,1,13,merged_word,మీకోసంసిలువపైచనిపొయ్యాడా,medium
telugu_wbtc,1 Corinthians,14,16,merged_word,స్తుతిస్తున్నారనుకోండి,medium
telugu_wbtc,Galatians,4,12,merged_word,విన్నవించుకుంటున్నాను,medium
telugu_wbtc,Philippians,1,4,merged_word,ప్రార్థించినప్పుడెల్లా,medium
telugu_wbtc,Colossians,1,20,merged_word,చేర్చుకోవాలనుకొన్నాడు,medium
telugu_wbtc,1 Timothy,4,16,merged_word,రక్షించుకొన్నవాడవౌతావు,medium
telugu_wbtc,1 Timothy,5,4,merged_word,తీర్చుకొన్నట్లవుతుంది,medium
telugu_wbtc,Titus,4,1,structural:missing_verse,,high
telugu_wbtc,Titus,4,2,structural:missing_verse,,high
telugu_wbtc,Titus,4,3,structural:missing_verse,,high
telugu_wbtc,Titus,4,4,structural:missing_verse,,high
telugu_wbtc,Titus,4,5,structural:missing_verse,,high
telugu_wbtc,Titus,4,6,structural:missing_verse,,high
telugu_wbtc,Titus,4,7,structural:missing_verse,,high
telugu_wbtc,Titus,4,8,structural:missing_verse,,high
telugu_wbtc,Titus,4,9,structural:missing_verse,,high
telugu_wbtc,Titus,4,10,structural:missing_verse,,high
telugu_wbtc,Titus,4,11,structural:missing_verse,,high
telugu_wbtc,Titus,4,12,structural:missing_verse,,high
telugu_wbtc,Titus,4,13,structural:missing_verse,,high
telugu_wbtc,Titus,4,14,structural:missing_verse,,high
telugu_wbtc,Titus,4,15,structural:missing_verse,,high
telugu_wbtc,Titus,4,16,structural:missing_verse,,high
telugu_wbtc,Titus,4,17,structural:missing_verse,,high
telugu_wbtc,Titus,4,18,structural:missing_verse,,high
telugu_wbtc,Hebrews,3,3,merged_word,అర్హుడనిపించుకొన్నాడు,medium
telugu_wbtc,Hebrews,12,25,merged_word,తప్పించుకోలేకపోయ్యారు,medium
telugu_wbtc,Hebrews,13,3,merged_word,కష్టాలనుభవిస్తున్నట్లు,medium
telugu_wbtc,Hebrews,13,18,merged_word,జీవించాలనుకొంటున్నాము,medium
telugu_wbtc,James,4,12,merged_word,ధర్మశాస్త్రాన్నిచ్చిన,medium
telugu_wbtc,1 Peter,2,8,merged_word,తొట్రుపడేటట్లుచేస్తుంది,medium
telugu_wbtc,1 Peter,4,16,merged_word,శిక్షననుభవించవలసివస్తే,medium
telugu_wbtc,2 Peter,2,10,merged_word,అధికారాన్నుల్లంఘిస్తూ,medium
telugu_wbtc,1 John,2,4,merged_word,అబద్ధాలాడుతున్నాడన్నమాట,medium
telugu_wbtc,1 John,2,21,merged_word,వ్రాస్తున్నాననుకోకండి,medium
telugu_wbtc,1 John,4,13,merged_word,తెలుసుకోగలుగుతున్నాము,medium
telugu_wbtc,Revelation,14,4,merged_word,ప్రత్యేకింపబడినవాళ్ళు,medium
telugu_wbtc,Revelation,15,4,merged_word,స్తుతించనివారెవరున్నారు,medium
kjv,Exodus,3,23,structural:missing_verse,,high
kjv,Exodus,3,24,structural:missing_verse,,high
kjv,Exodus,3,25,structural:missing_verse,,high
kjv,Exodus,3,26,structural:missing_verse,,high
kjv,Exodus,3,27,structural:missing_verse,,high
kjv,Exodus,5,24,structural:missing_verse,,high
kjv,Exodus,5,25,structural:missing_verse,,high
kjv,Exodus,5,26,structural:missing_verse,,high
kjv,Exodus,5,27,structural:missing_verse,,high
kjv,Exodus,5,28,structural:missing_verse,,high
kjv,Exodus,5,29,structural:missing_verse,,high
kjv,Exodus,5,30,structural:missing_verse,,high
kjv,Exodus,7,26,structural:missing_verse,,high
kjv,Exodus,7,27,structural:missing_verse,,high
kjv,Exodus,7,28,structural:missing_verse,,high
kjv,Exodus,7,29,structural:missing_verse,,high
kjv,Exodus,7,30,structural:missing_verse,,high
kjv,Exodus,7,31,structural:missing_verse,,high
kjv,Exodus,7,32,structural:missing_verse,,high
kjv,Exodus,7,33,structural:missing_verse,,high
kjv,Exodus,7,34,structural:missing_verse,,high
kjv,Exodus,17,17,structural:missing_verse,,high
kjv,Exodus,17,18,structural:missing_verse,,high
kjv,Exodus,17,19,structural:missing_verse,,high
kjv,Exodus,17,20,structural:missing_verse,,high
kjv,Exodus,17,21,structural:missing_verse,,high
kjv,Exodus,17,22,structural:missing_verse,,high
kjv,Exodus,17,23,structural:missing_verse,,high
kjv,Exodus,17,24,structural:missing_verse,,high
kjv,Exodus,17,25,structural:missing_verse,,high
kjv,Exodus,17,26,structural:missing_verse,,high
kjv,Exodus,17,27,structural:missing_verse,,high
kjv,Exodus,19,26,structural:missing_verse,,high
kjv,Exodus,19,27,structural:missing_verse,,high
kjv,Exodus,19,28,structural:missing_verse,,high
kjv,Exodus,19,29,structural:missing_verse,,high
kjv,Exodus,19,30,structural:missing_verse,,high
kjv,Exodus,19,31,structural:missing_verse,,high
kjv,Exodus,19,32,structural:missing_verse,,high
kjv,Exodus,19,33,structural:missing_verse,,high
kjv,Exodus,19,34,structural:missing_verse,,high
kjv,Exodus,19,35,structural:missing_verse,,high
kjv,Exodus,19,36,structural:missing_verse,,high
kjv,Exodus,19,37,structural:missing_verse,,high
kjv,Exodus,19,38,structural:missing_verse,,high
kjv,Leviticus,17,17,structural:missing_verse,,high
kjv,Leviticus,17,18,structural:missing_verse,,high
kjv,Leviticus,17,19,structural:missing_verse,,high
kjv,Leviticus,17,20,structural:missing_verse,,high
kjv,Leviticus,17,21,structural:missing_verse,,high
kjv,Leviticus,17,22,structural:missing_verse,,high
kjv,Leviticus,17,23,structural:missing_verse,,high
kjv,Leviticus,17,24,structural:missing_verse,,high
kjv,Leviticus,17,25,structural:missing_verse,,high
kjv,Leviticus,17,26,structural:missing_verse,,high
kjv,Leviticus,17,27,structural:missing_verse,,high
kjv,Nahum,4,1,structural:missing_verse,,high
kjv,Nahum,4,2,structural:missing_verse,,high
kjv,Nahum,4,3,structural:missing_verse,,high
kjv,Titus,4,1,structural:missing_verse,,high
kjv,Titus,4,2,structural:missing_verse,,high
kjv,Titus,4,3,structural:missing_verse,,high
kjv,Titus,4,4,structural:missing_verse,,high
kjv,Titus,4,5,structural:missing_verse,,high
kjv,Titus,4,6,structural:missing_verse,,high
kjv,Titus,4,7,structural:missing_verse,,high
kjv,Titus,4,8,structural:missing_verse,,high
kjv,Titus,4,9,structural:missing_verse,,high
kjv,Titus,4,10,structural:missing_verse,,high
kjv,Titus,4,11,structural:missing_verse,,high
kjv,Titus,4,12,structural:missing_verse,,high
kjv,Titus,4,13,structural:missing_verse,,high
kjv,Titus,4,14,structural:missing_verse,,high
kjv,Titus,4,15,structural:missing_verse,,high
kjv,Titus,4,16,structural:missing_verse,,high
kjv,Titus,4,17,structural:missing_verse,,high
kjv,Titus,4,18,structural:missing_verse,,high
asv,Exodus,3,23,structural:missing_verse,,high
asv,Exodus,3,24,structural:missing_verse,,high
asv,Exodus,3,25,structural:missing_verse,,high
asv,Exodus,3,26,structural:missing_verse,,high
asv,Exodus,3,27,structural:missing_verse,,high
asv,Exodus,5,24,structural:missing_verse,,high
asv,Exodus,5,25,structural:missing_verse,,high
asv,Exodus,5,26,structural:missing_verse,,high
asv,Exodus,5,27,structural:missing_verse,,high
asv,Exodus,5,28,structural:missing_verse,,high
asv,Exodus,5,29,structural:missing_verse,,high
asv,Exodus,5,30,structural:missing_verse,,high
asv,Exodus,7,26,structural:missing_verse,,high
asv,Exodus,7,27,structural:missing_verse,,high
asv,Exodus,7,28,structural:missing_verse,,high
asv,Exodus,7,29,structural:missing_verse,,high
asv,Exodus,7,30,structural:missing_verse,,high
asv,Exodus,7,31,structural:missing_verse,,high
asv,Exodus,7,32,structural:missing_verse,,high
asv,Exodus,7,33,structural:missing_verse,,high
asv,Exodus,7,34,structural:missing_verse,,high
asv,Exodus,17,17,structural:missing_verse,,high
